VS_APPROX_adjusted,HORIZON_Z_adjusted
0.0,0.0
93.36666299230876,1.9685312501769658
119.47209329608722,2.518790057338265
119.572035722344,2.5208965842866746
119.671978284505,2.5290183315464674
188.33029103361426,8.108645511114446
282.32883737728264,15.748004525261422
377.3257935522777,23.468663729514446
471.3130974854023,31.107563536401358
505.3345665392251,33.87265529605793
505.4345500102522,33.88078099587983
505.5345334495504,33.88587370647292
566.2774220940761,36.98255664300632
659.9380211269805,41.76914562194543
716.8609729781607,44.680700623965095
716.9605901360063,44.685792163169026
717.0602077762173,44.69021742471341
753.5188076938394,46.30995569273182
848.386777048306,50.526132335986404
942.2771929648876,54.70064638241456
1037.0583241398176,58.915804979049426
1089.1535357376017,61.23263970864173
1089.2533504037217,61.237078479398406
1089.3531652767301,61.240346693390165
1130.8696432003214,62.599474347201976
1225.7217848273463,65.70514429401737
1263.1073271016044,66.92920307929853
1263.2072465734036,66.93247343599614
1263.3071663044623,66.93663152707813
1319.6520441986954,69.28163694382238
1413.6385864964866,73.19382174883322
1450.5949343343038,74.73228839470903
1450.6948388609353,74.73644761483774
1450.794743144725,74.73948971999198
1508.5108634014819,76.49814116076595
1603.252304300832,79.3865376431113
1696.9542593008455,82.24333868547183
1791.7472381997782,85.13020963288363
1817.1627689671354,85.90281128886636
1817.2626896770378,85.90584705480615
1817.3626103652978,85.9076962767449
1885.617715925393,87.172986253001
1980.2728938015089,88.93126270848188
2074.00942140597,90.67108731148983
2167.7637950795943,92.41079149557845
2262.410840528202,94.16771173217785
2356.1611008213,95.90554398094173
2446.023460535419,97.56708501758112
2446.123286805782,97.56892766898636
2446.2231128274407,97.57269070342772
2451.0357724512087,97.75410711191034
2544.952868916777,101.29502366385168
2639.881295931898,104.87418046166931
2733.83245227509,108.41612998617711
2828.7973271251276,111.99640595817436
2922.748023249194,115.5384450796264
3017.6863752456343,119.11787767319038
3111.604077955658,122.65895939122129
3201.925625777065,126.06419124423155
3202.0255523578444,126.06795823738503
3202.1254788243555,126.07294152013856
3206.5455904933237,126.29336997940118
3300.4982272007355,130.97880032071043
3395.4377725813815,135.7135422933261
3489.3501549790612,140.39708871518633
3584.252164504592,145.12998426270133
3678.2004836461283,149.81528183438422
3773.189075168789,154.5524374145898
3867.177565642897,159.23972529487946
3882.349998529042,159.99638838825376
3882.4499835087454,160.00137472763345
3882.549968461901,160.00610169257743
3962.1527578258297,163.76951631731026
4056.0950449799684,168.21104359626952
4150.022429132059,172.65185853149706
4244.959180290303,177.13996228259748
4338.897960494834,181.58083492355036
4433.831836404729,186.0691046732736
4527.720003954301,190.50829421335038
4576.921455246897,192.83452897948519
4577.021433168892,192.83925545132115
4577.121411159968,192.8428698822172
4622.661743675379,194.4903697741538
4716.542141591763,197.8895774416942
4811.382570460096,201.32417169533437
4905.260610037186,204.72341562344263
5000.177166184648,208.159313183829
5093.519891247262,211.5331333945942
5093.619780579932,211.5367388491777
5093.719669556362,211.53925724311375
5094.135911330804,211.54975164766802
5187.8544918189,213.91689150807179
5243.165634981616,215.31514885267825
5243.26536253648,215.31766758910635
5243.365090491858,215.32393582199802
5282.5532896347595,217.78535238489167
5376.224374279562,223.67576650607953
5420.758642910874,226.48019463305354
5420.858174254662,226.48645945902172
5420.95770591312,226.48949593343605
5470.783310802201,228.00885500814002
5523.646503568735,229.61939897406955
5578.537925535273,231.29100962310258
