VS_APPROX_adjusted,HORIZON_Z_adjusted
0.0,0.0
14.393067757149993,-0.37242288462766737
14.490031155265683,-0.3749318854879675
14.586999244303286,-0.37097986804110406
43.67607224925524,0.8146013251589466
43.7742776365331,0.8186039786232868
43.87248660684793,0.8201778815473517
45.7391328971018,0.8500930604495807
86.4066367696031,1.5019757751033467
86.50499589995138,1.503552756177669
86.6033551737869,1.4942750401478406
92.93652872756928,0.8968657130826614
112.54206737853013,-0.9528161887647002
112.64073420195797,-0.962125824573377
112.73940242537464,-0.954251907995058
140.31894516739646,1.2469560238350823
186.08059401439778,4.898339709088759
211.94843034940857,6.961743460375146
212.0483417644365,6.969713941824011
212.14825337612297,6.973151112115374
233.03271653613717,7.691685094749118
280.97809418868826,9.341517893877608
311.79013510982384,10.402051075661802
311.8897948240009,10.40548194234725
311.9894541570976,10.408124903222415
374.5906737733907,12.069316483090006
411.26144384634347,13.042972664343324
411.36082472678333,13.045611259261932
411.4602056185462,13.047697690130008
468.0097172912434,14.234846551778901
510.71041950247275,15.130889217394724
510.81008803642305,15.132979927699125
510.909757116676,15.136465372948805
562.6998572485842,16.947014882329313
610.5363077625996,18.618988574209652
610.6361571407704,18.62247882347401
610.7360064405503,18.627199871951234
656.55819012285,20.79376653554573
751.4277179667439,25.278868987375972
810.2085428087315,28.05735279936016
810.3083066735384,28.062068274553894
810.408070367536,28.067081312030496
845.213121665386,29.81691079714983
938.9359939576631,34.529192665879236
1009.6196029784556,38.08095572887214
1009.7192727815749,38.08596322449921
1009.8189425044751,38.08725901359503
1033.6376032650642,38.396909421298915
1109.3790976126775,39.38113743395661
1109.479001674381,39.38243511919791
1109.578905956128,39.38630504865796
1127.4650230005636,40.07913335796911
1222.4063950118666,43.75623713525238
1316.2928545533873,47.39193178882488
1359.1417595568273,49.05118948465497
1359.2416863475432,49.05505904693928
1359.3416133187989,49.05768984916722
1409.1229173049933,50.36830115303019
1409.2229057020704,50.37093359865685
1409.3228941645998,50.373827855664786
1410.2227932509818,50.39987625449612
1505.1914698803348,53.1488186336137
1516.779525020659,53.48424264971436
1516.8794723049282,53.487135693081655
1516.979419676968,53.49120728138405
1599.1635029895428,56.839215839954704
1609.0626795270618,57.24249282884921
1609.162670805329,57.24656630949357
1609.262662074444,57.252072070827126
1693.1494547177895,61.87116929463082
1788.1027268159182,67.09969118874687
1881.9965348650385,72.27000015691374
1937.1417437386958,75.30676184662661
1937.2416465563379,75.31226346898075
1937.3415494443775,75.31936542108815
1976.8940790704,78.13140870653297
2008.7645539194032,80.3976951231216
2008.8644473833147,80.40479897757905
2008.9643407555263,80.41096289340203
2070.7791982509707,84.22603416988022
2165.5806858928995,90.07842471940967
2208.355466307065,92.71955039755812
2208.455131577706,89.48988161032321
2208.5547966395875,89.49344641526659
2247.7167474277076,90.89442495669937
2247.8163251974274,90.89798785928724
2247.9159027327914,90.9028724468044
2259.2557942912317,91.45915453606722
2353.926255636378,96.10229383887236
2407.7173307916605,98.73828616878927
2407.8171723349446,98.74317595397042
2407.917014007097,98.74754663859676
2447.76217809576,100.49158636707398
2542.6421207403228,104.64404048962024
2607.4863726000854,107.48219216442158
2607.5863204794596,107.48656703305278
2607.6862684263706,107.4890133115423
2636.573371671406,108.19606798798668
2707.4544613158696,109.93089422318735
2707.5544456846314,109.93334112938282
2707.654430079475,109.93890513094993
2730.551491055006,111.21309129246401
2807.448660317634,115.49209911455
2807.5486499709505,99.5326399334881
2807.6486395723623,99.54145244028405
2825.5458131222163,101.11891918408037
2870.8662646608846,105.11402138591257
