VS_APPROX_adjusted,HORIZON_Z_adjusted
0.0,0.0
21.6202696661731,0.7884405043296283
21.713130899780253,0.791820119944532
21.805998414569785,0.792360420946352
28.618414055735116,0.8319717978720291
57.77872708087182,1.0007811650921212
60.69341550338942,1.0175821208231355
60.78833636380108,1.0181289864103746
60.88326187637682,1.0225082631623081
88.33508955112114,2.2840167522317643
119.22849896842581,3.694035237405842
126.05951159049084,4.004786940775375
126.15652446565974,4.009198575780829
126.25353879160627,4.0119087392940855
149.33890459623888,4.6561579139997775
178.57729405433588,5.468041003963663
178.67547969135137,5.470756522687225
178.7736678706292,5.475518458933948
179.6543940714489,5.518228863576951
210.24740572928386,6.997163962298146
241.08011521155163,8.478001918692826
257.0353388798371,9.241046114313576
257.1351771814807,9.245816900825957
257.2350159828401,9.247887627225282
273.0269440924766,9.57539851056572
335.97803959341866,10.880765121810327
429.9238369989491,12.828235553504783
524.8066410285032,14.794868957733343
618.5969343071591,16.73907887194946
679.6952143132667,18.005636543510263
679.7950469307857,18.007706108999628
679.8948797090161,18.011071116017774
710.581206433616,19.04541197472281
710.6810842899949,19.04877859352382
710.780962278044,19.052145096817185
712.4138763362453,19.107184367585432
807.3590292004853,22.30737973878604
853.9461236403406,23.877545296782046
854.0460422365929,23.880912799409998
854.1459605725338,23.884499575091468
901.2647032717316,25.5764508235643
995.1214493971913,28.945449725040817
1011.880064034438,29.54655832278877
1011.9799706498027,29.550141612564403
1012.0798773332542,29.553225983119773
1089.037614863127,31.930380685613272
1182.9011484916275,34.832138209299956
1221.6613505081261,36.030600739415604
1221.761165855605,36.03368665052949
1221.8609812232146,36.037309821649615
1276.7274937359502,38.02856527658878
1370.5212284853499,41.43263418563038
1465.2589241311002,44.87023570541169
1507.0092409949825,46.38407771690436
1507.1090781999133,46.387696558953394
1507.2089156754607,46.388698388665944
1540.7211172344507,46.72496298038641
1540.8210286922706,46.725965450314106
1540.9209403185969,46.73048967322757
1559.1080435895747,47.55407897937948
1653.0137650597987,51.80703813632499
1720.9895289718372,54.88577490739044
1721.0895068159705,54.89030293015276
1721.1894847525707,54.895826851679885
1746.960397897062,56.3196904086235
1759.5108189497867,57.01309440021032
1759.6108146663398,57.01861903547797
1759.710810400977,57.0234117590644
1840.9587821751381,60.917590293182
