VS_APPROX_adjusted,HORIZON_Z_adjusted
0.0,0.0
32.668578316305684,2.1906870296934358
54.346013967798015,3.644272632607681
54.44331993397108,3.650797341413636
54.54063003096475,3.654711920353293
61.76142540630207,3.945197505490796
95.23184399451121,5.2917958150101185
155.59208453075996,7.719990109193532
155.69207884217565,7.724012080761895
155.79207335849225,7.72787571914705
156.04376708657338,7.737600789021599
255.0255388014712,11.562132315226336
312.7567978024816,13.792827988030695
312.85670667179664,13.796688429465576
312.95661549166385,13.801117492657795
348.9437422245391,15.396510071375815
443.80862273512395,19.602737939030703
537.6623462375642,23.76345126484557
627.9314869593854,27.764232189301765
628.0312887544956,27.768655615096577
628.1310905271439,27.778101582600357
632.4825007379934,28.18995084474227
668.834329213199,31.63058975025342
668.9342069076914,31.640043102730488
669.0340847298717,31.64206973275759
726.3620958547292,32.80571684036295
820.2955225669373,34.712137579546834
834.3570355445615,34.9973888175482
834.4569901785868,34.99941649934772
834.5569448362928,35.00082307650155
914.2596831473766,36.122402433999014
1009.1423261909495,37.457860355181765
1021.5553807131173,37.63260995620658
1021.6550703125511,37.63401338661606
1021.7547595841884,37.64351876783985
1064.4833315404608,41.71812740177484
1064.5828629367927,41.727619759434674
1064.6823939267078,41.73974524165169
1103.7213355843778,46.496236775652505
1107.5001539296452,46.95669231177817
1107.599509870387,46.96879886266288
1107.6988657780134,46.97863229338145
1197.0992563633815,55.82552483109248
1291.444634888641,65.16039732529862
1384.807137337902,74.39642249494136
1478.139258355974,83.62860523594281
1571.654813418957,92.87469607711864
1599.2774432476035,95.60311580956659
1599.377016253305,95.61294661160173
1599.476588650365,95.61823720684697
1666.0290680787768,99.16676677424948
1759.1596161142077,104.1407473318086
1852.894280013679,109.11969809318907
1897.2138799478753,111.46032544185618
1897.3134962923014,111.46557519517592
1897.4131115970965,111.47246584684581
1946.4431390591,114.86992048933098
2039.9258110021965,121.34445161274198
2134.819354360191,127.90126329571467
2201.8866134594145,132.5355601538722
2201.986399589629,132.54245643769355
2202.086185489011,132.54776072606
2228.654496018721,133.9601229366599
2322.353151410831,138.94222059965614
2415.9286332128595,143.92311387224254
2510.648604629231,148.95852864943845
2519.6550103244826,149.4362312254416
2519.7548634842688,149.44152692837451
2519.854716841758,149.4426652000093
2604.5341613875976,150.40875364432213
2654.557442856716,150.9799663520389
2654.6572622720205,150.98110626750167
2654.7570816046928,150.98620530145854
2698.365349886108,153.21404484106642
2792.150221649111,158.00612558426292
2833.0500726057753,160.09614296418658
2896.8887842432773,163.35837304723464
