VS_APPROX_adjusted,HORIZON_Z_adjusted
0.0,0.0
0.09683385350899698,-0.00814676128948122
0.19367023904283087,0.0009883516977424733
17.333751793591375,1.6179038691716414
17.43102203499916,1.6270798719178856
17.5282946298625,1.6277146255056323
35.758531173900224,1.7466759674625791
61.7498943596151,1.9162856892367017
61.84833577881005,1.9169280939945565
61.94677972112083,1.9213327128591118
109.69994194919775,4.058135510012107
109.79935474544948,4.062584353673628
109.89876902465232,4.059380407705703
129.6590091555658,3.4225105775522024
224.47895169428858,0.3666408291182961
255.7603550212853,-0.6413384949441934
255.86029730520528,-0.6445587472890111
255.96023964279942,-0.6449189993609252
317.4310810533355,-0.8665020632743108
411.41405482183126,-1.2052969512860727
483.56583393610236,-1.4654090160729538
483.66579865442935,-1.4657694089137294
483.7657633187393,-1.465467810579412
505.3905001936632,-1.4002213557159848
600.3523944709636,-1.1137096696866138
694.3169244079227,-0.8302327580340716
766.5760718509182,-0.6122494390310749
766.6760543254395,-0.6119478375121616
766.7760368236222,-0.6114530228460353
789.2925929035903,-0.5000183302809091
884.289156058542,-0.02988127841399546
978.2869469932853,0.43531042976474055
1029.44345922811,0.6884821712792473
1029.5434584004431,0.6889770641728319
1029.6434575768985,0.6888871940577701
1072.2855596925253,0.6505649281366459
1167.275485874609,0.5651952266316584
1201.0028188281785,0.5348818611178103
1201.102774711518,0.5347920217777755
1201.2027305534207,0.5357326216080764
1261.2278989213437,1.1006260192352784
1273.468979865911,1.215835061980215
1273.5689074247866,1.2167755416185173
1273.6688349893473,1.2171197070847484
1356.1608048394994,1.5012244535550963
1450.1164586010864,1.824770065834855
1461.6676233696421,1.8645439151737264
1461.7675977285548,1.864888153136235
1461.8675721148638,1.8648390092675982
1545.099994864216,1.8239254775799054
1640.0916259905882,1.7772312597089694
1699.8374022856005,1.7478627233376756
1699.9373976497675,1.7478135711558025
1700.0373930200124,1.747239387565969
1735.0860715689867,1.5459895963103918
1829.0756225993198,1.0062754151249464
1923.0583386572273,0.46660307867750817
2017.0254261531798,-0.07297431128972676
2110.979781927073,-0.6125015494521904
2195.447701057319,-1.0975401093855908
2195.5476654351282,-1.0981141263373502
2195.6476298182183,-1.0979839544511378
2204.9443402745455,-1.0858779395211968
2299.9075646708834,-0.9622184304294024
2394.8791982895264,-0.8385479752460014
2489.864398851987,-0.7148599713809745
2583.8459010431548,-0.5924790588960605
2678.825759026616,-0.468798184199386
2737.623613528325,-0.39223278994086286
2737.723593076115,-0.3921025985118831
2737.8235726117996,-0.3912985247779943
2772.806402037818,-0.10995604111212742
2822.229703124757,0.2875176714233021
2822.329679056931,0.28832170237183163
2822.4296549946553,0.2908221155626052
2866.7836147439966,1.4001228463794178
2890.2647877985405,1.9873941766559255
2890.3647819834327,1.9898950705478455
2890.464776207902,1.989425685689639
2961.7722284781325,1.654692919451918
2966.5789401270963,1.6321287077744273
2966.6789027920872,1.6316594520640137
2966.7788654673127,1.6300186108419439
3054.7412580701534,0.18617737347358343
3090.358901628587,-0.39845244156322224
3090.458874934139,-0.4000934071318625
3090.5588482462995,-0.4019180466934813
3118.5440557340567,-0.9126832528691011
3118.6440308470587,-0.9145079233448996
3118.7440059663195,-0.9139586725959816
3148.716827006583,-0.7492919084197638
3243.696973371269,-0.22745217353713088
3243.778410226866,-0.2270047161855473
3243.8783880335045,-0.22645538508322716
3243.9783658619344,-0.22701567077820073
3338.681707847688,-0.7577635149045818
3431.662059397816,-1.278910789989368
3515.679935015076,-1.7498423002853087
3515.779927708281,-1.7504027566351397
3515.879920420204,-1.7499362269745689
3530.6438767873788,-1.681052735081721
3624.6405676673176,-1.2424827475460916
3712.56141284306,-0.8322417151211994
3712.6613959732367,-0.8317751820704871
3712.7613790856103,-0.8321372498703568
3719.629296760256,-0.8570082436449411
3814.610139826685,-1.2009788597242732
3908.577983382597,-1.5413375674133931
4003.5321522016243,-1.8853138598624355
4036.3565653212077,-2.0042126877433475
4036.4565327980204,-2.0045747708491035
4036.5565003178085,-2.0056851675121834
4097.506010861308,-2.6826113053102745
4192.490048039853,-3.7374765195372674
4286.455443936964,-4.781222691586208
4290.349748707001,-4.824485167945568
4290.449699154427,-4.82559552681505
4290.549649649902,-4.826078466167928
4381.425218763363,-5.265101157581739
4412.207343046152,-5.413783729435181
4412.307331103289,-5.414266675865292
4412.407319169985,-5.414140967279309
4475.414561096889,-5.334926013712902
4570.4114626837945,-5.215492592597002
4664.39694041507,-5.0973308588336295
4731.721134411297,-5.012688611606336
4731.821099393626,-5.012562932245601
4731.921064385045,-5.014549740251368
4759.361791185072,-5.559930614007044
4853.328890384928,-7.4275846683340205
4948.289262268735,-9.315082302945484
5021.644210102258,-10.773208460766
5021.744154269173,-10.775195202585564
5021.844098418632,-10.773349298393441
5042.240546430251,-10.396633020685385
5118.057099782751,-8.99638430050527
5118.15706952233,-8.994538082604777
5118.257039293891,-8.993047736344124
5136.202116132205,-8.72552512296079
5231.187831737521,-7.309535157645769
5325.18203486322,-5.908389366154552
5383.211737987701,-5.043372724648179
5383.311735182912,-5.041882116803208
5383.411732376739,-5.043420398501439
5420.17874313191,-5.609017256039806
5515.175365243615,-7.070367486168834
5609.172315770804,-8.51633699031936
5661.4728650037805,-9.3208857463178
5661.572862561224,-9.322424021083407
5661.672860120983,-9.3239623634081
5703.1698414102775,-9.962341945506523
5733.421230360173,-10.427722793487192
5733.521227679039,-10.429261137104731
5733.621224993858,-10.429305901175212
5798.166465922958,-10.458200217693047
5893.160571020777,-10.5007261508581
5953.401489218069,-10.527695339030288
5953.501472079797,-10.527740102003918
5953.601454919266,-10.52775971554911
5987.146602163257,-10.534340136870014
6081.137347536833,-10.552779157979785
6176.130820764242,-10.571417660566112
6270.115570200564,-10.589859394232917
6365.098374800664,-10.60849718720965
6426.322193145907,-10.620510731508148
6426.422178469268,-10.620530350698573
6426.522163802556,-10.620257321099416
6460.082987960086,-10.528613742207199
6555.073874137913,-10.26923041358441
6649.069849121883,-10.01259201528137
6744.062466753122,-9.753221488438612
6838.044748952339,-9.49657868152326
6932.03758208216,-9.239925247377414
7027.034956764385,-8.98054152160421
7092.8937991385865,-8.80072804078145
7092.993796976477,-8.800455033205253
7093.093794805676,-8.799763305388296
7122.032739908561,-8.599574483357173
7216.026064630657,-7.949337679693599
7311.0198064732185,-7.292181345073004
7404.00403495732,-6.648925580903779
7404.104025945964,-6.648233842674017
7404.20401692967,-6.648623508228411
7406.01317834767,-6.655673825694066
7499.997378442591,-7.021955758908916
7593.986364933082,-7.388239341461485
7688.977410979191,-7.758413242847382
7752.97980398339,-8.007846473214158
7753.079785486217,-8.008236128718181
7753.179766985479,-8.009862505128694
7782.960568060282,-8.494301579801686
7877.945183590951,-10.039352849335046
7971.930836218605,-11.568173599789588
8066.91792962642,-13.113270919019214
8160.912006720934,-14.642054443444067
8163.028277533015,-14.676473125776283
8163.128273853544,-14.678099447818568
8163.228270185939,-14.679726934646169
8254.911073455783,-16.171902769362532
8328.91047271296,-17.37627257212307
8329.010471695245,-17.37790009867058
8329.110470676304,-17.377325173351892
8349.910225704478,-17.257740796644157
8444.896918102557,-16.71163350832012
8455.132354249103,-16.652787042447017
8455.232311768332,-16.652212357651024
8455.332269327106,-16.653255435755
8538.868469896232,-17.524971922603072
8633.840732036466,-18.516029383868954
8727.799670596798,-19.49651465410807
8822.764863134345,-20.487495223605038
8917.73477979257,-21.478523774302175
9011.708998414928,-22.459164106782282
9064.331365217395,-23.008290167514133
9064.431353854447,-23.009333571587376
9064.531342512182,-23.009593561961992
9106.69634594057,-23.119231072264938
9200.694629675218,-23.36364451756799
9295.694223599567,-23.610660187548092
9389.693840486361,-23.855076475307214
9483.693021070034,-24.099493060165514
9567.213299571637,-24.316663608896306
9567.31329297511,-24.316923613814197
9567.413286369332,-24.31809441637597
9577.689318161776,-24.43841447667728
9671.685858893508,-25.53899446518062
9766.68539806721,-26.65129826211205
9860.68399093529,-27.751875131727047
9954.683353091603,-28.852470238577553
10048.683268793355,-29.95307372687421
10142.681725069144,-31.053671257531278
10237.679537292182,-32.165973216182465
10332.678274489148,-33.27827804866729
10426.6768323996,-34.378874326156165
10521.670816528002,-35.49113228544002
10616.655342583459,-36.60328114929598
10616.80376618181,-36.60501899364408
10616.903747439206,-36.606189642147
10617.003728676442,-36.60723751007845
10710.627224756814,-37.58847184968499
10805.588081239905,-38.583727349445326
10899.547417832879,-39.56848151498298
10994.521059165741,-40.56385121978201
11089.51522775537,-41.55944595797337
11184.51050868693,-42.555068847329494
11209.508691149731,-42.817069223141516
