VS_APPROX_adjusted,HORIZON_Z_adjusted
0.0,0.0
0.09594626644809168,-0.0029781871708109975
0.19189674017450997,0.020277976584111457
16.705190680469155,4.023001978292086
16.80183223153092,4.046428973109869
16.898477588640443,4.054399891370849
40.58206491663299,6.007937350037537
40.679572471448395,6.015981108161213
40.77708325970539,6.020464302488108
50.72157553760945,6.477679772347983
144.89188026632036,10.80608512098297
190.46906270513543,12.900215755349564
190.5690124820836,12.904807793587679
190.66896210585736,12.908629497327638
238.80722844177694,14.749134402271011
332.64453887612467,18.337156968738782
427.5192735701638,21.96592526713721
521.3123875928225,25.5542223890061
560.0687236737506,27.037138605532164
560.1683823562912,27.04095192744535
560.2680408881153,27.04542671841591
615.9737642865936,29.54710948110369
709.6028484095309,33.752025619334745
804.4224441451782,38.00547697500406
898.3068646646618,42.212436223517216
993.1930113486086,46.46451666534449
1038.6902424489206,48.50447331628311
1038.7900851528914,48.5089518955283
1038.8899276516763,48.51190262642194
1087.0244373899884,49.93590613637207
1181.6759091577846,52.739024217868064
1182.7637905589906,52.77124303719938
1182.8633739215984,52.77419226645179
1182.9629576675843,52.77820966307081
1275.4221159324675,56.506193362829436
1348.987202680028,59.46914445140828
1349.087066768129,59.473164411499965
1349.1869307643035,59.47794880801848
1370.2954799171318,60.4895635283483
1464.081400072141,64.99163715305076
1530.8012257385562,68.19801733181703
1530.900964212258,68.20280944798287
1531.0007027917447,68.207710438488
1558.8121517825941,69.57418151039383
1603.0870605560506,71.74845178604846
1603.1869262115026,71.75335402452038
1603.2867920530168,71.75178055080687
1652.684742301096,70.97372667366835
1679.7152699759624,70.5479521841753
1679.8151299580436,70.54637862496566
1679.9149895951107,70.54824424696199
1747.461341701759,71.8121065408177
1834.9302514849824,73.44752917644291
1835.030199214356,73.44939368355517
1835.130147174271,73.45043248771617
1841.2603131869087,73.51414532952367
1932.8070380330412,74.46549920869984
1932.9070051039205,74.46653794583472
1933.006972056178,74.46920573977695
1936.243695407276,74.55558564410421
2030.2046511800759,77.06248462758413
2124.091984486826,79.56899109980986
2164.1800158230453,80.64033602335985
2164.2797336151516,80.64300127721799
2164.379451301311,80.64500124370352
2218.8145464111813,81.73706258942366
2312.6142533549464,83.61745980722117
2386.669688640355,85.09875675992407
2386.7696450043404,85.10075371518724
2386.86960128727,85.10434736757088
2407.5629464108397,85.84847614600403
2501.4888242975208,89.22563095845362
2596.268656757113,92.63712433351247
2625.9277664929823,93.7062593622195
2626.027209357211,93.70984434297498
2626.1266520117606,93.71491261511073
2689.709172224033,96.95710659745782
2744.2864023007132,99.73243815736168
2744.386227781474,99.73749795682306
2744.4860536469632,99.74320389647983
2784.4364708465864,102.02831634733411
2878.2811644738613,107.3991402724132
2944.9262729993325,111.2132646303362
2945.026061676487,111.21897625433121
2945.125850241243,111.22339279167318
2973.0991151184626,112.46155165566779
3041.217963113396,115.47661577813597
3041.317730051055,115.48103127840295
3041.417497003854,115.48435439856439
3066.8768071543263,116.3323600618478
3149.6238245493614,119.08763067353175
3149.723735251403,119.09095643339242
3149.8236460394965,119.09573086246746
3161.7439200301405,119.66537695757143
3255.6654869967524,124.15336477766323
3350.588444875904,128.68972147258683
3394.0946731103327,130.76961120779197
3394.194426284512,130.77438075209102
3394.2941790268146,130.77898406120403
3444.32668573561,133.08823673387815
3537.9636568628384,137.41009704815224
3632.8167933313084,141.78605454611716
3726.674489675121,146.1135212183981
3821.4772529048532,150.48363638047522
3862.8648464555886,152.3915305085775
3862.9646377468935,152.39613048162937
3863.06442892203,152.40098245859554
3915.2730926271743,154.9399142452403
4009.11484947742,159.49762536238813
4009.2147246260115,159.5024689584643
4009.3145994391757,159.5071617946178
4010.155982961461,159.5466969724821
4104.017417693724,163.95823216487952
4198.791227360198,168.4168119349324
4201.82906752347,168.55982600239622
4201.928743007807,168.56451851810561
4202.0284183982785,168.56819357600398
4292.445594197337,171.9032250344735
4372.6216396042655,174.863230369152
4372.721095446473,174.86690407877177
4372.820551118418,174.87152601630805
4386.979780337077,175.5296092740591
4423.74407326829,177.23828406496796
4423.843547277878,177.2429066856348
4423.943021399753,177.24680886301758
4480.4952016681045,179.46486007741805
4523.9475070528715,181.16675337106972
4524.0472543094465,181.17065540941985
4524.147001959029,181.17408675111074
4575.253981398093,182.9325407874203
4661.834668482313,185.91489141363127
4661.9338688184,185.9183116125405
4662.033067080992,185.92221055254413
4668.958238569082,186.19450697663342
4762.517025741239,189.86334718323087
4820.599125135113,192.1317873074695
4820.699060363127,192.13568646361637
4820.798995630957,192.13945323533335
4857.439398877262,193.5203411132352
4951.360861963629,197.05945254804283
5046.272026174616,200.63661925350425
5129.497426345604,203.77592902066317
5129.596704570577,203.77967599986368
5129.695981546993,203.78399516286845
5139.900104747618,204.22824835995925
5166.756250862242,205.3973900913934
5166.8555588405125,205.4017099964076
5166.954867400221,205.4048383566551
5234.341811386577,207.5244218336884
5244.903857180951,207.85597045982286
5245.003571238618,207.8590989229724
5245.103285856199,207.86274291301925
5328.132088820309,210.89473904504302
5372.049315358754,212.49770989508943
5397.0215350610915,213.4094201931348
