VS_APPROX_adjusted,HORIZON_Z_adjusted
0.0,0.0
0.09538578720821533,-0.007689115165703697
0.1907765081305115,-0.0083189508295618
7.991947349205077,-0.059823979461725685
22.20957125888299,-0.1536588081962691
22.306226962189214,-0.1542965468543116
22.402888177353645,-0.1585242220389773
100.11819439980621,-3.5536080356978346
114.95495855447109,-4.200802794026458
115.05458802871789,-4.205147150061748
115.1542181895212,-4.211327825869375
169.1132386037694,-7.55623413072135
169.21314713148854,-7.562422808772681
169.31305600037774,-7.562894111482819
193.9240756194202,-7.67897109246951
232.1882476409795,-7.859452859089288
232.2881502967483,-7.859924185657292
232.38805270697094,-7.860229636507938
287.80058645463225,-8.029784249050863
382.55810576323256,-8.319940558301823
417.5085362775111,-8.426896847788157
417.60843045076524,-8.42720237375579
417.708324910884,-8.425677289338637
476.47475212181484,-7.528845065997302
507.984220866216,-7.048020567155618
508.0841345643935,-7.046495444421453
508.1840478384538,-7.049557196907699
570.2845554119896,-8.956666153402693
664.6680327258108,-11.862868418327707
686.5497289229636,-12.536929427767973
686.6490425830124,-12.539988572105358
686.7483565186726,-12.539913580993016
758.0805765085853,-12.486062763671725
815.5856325222222,-12.442719404918535
815.6854483923224,-12.442644273945916
815.7852646284549,-12.443717782518434
851.8416439954682,-12.831346017892429
885.9784778562972,-13.19801227365133
886.0784505304304,-13.199085554382691
886.1784233206457,-13.201232776358665
946.8066934505613,-14.503846208570394
984.0138504242242,-15.303509019606281
984.1138034845795,-15.305657203884039
984.213756566923,-15.306530431585998
1040.7642711309727,-15.80056521217739
1134.7460838410243,-16.621474485802537
1150.4407406581504,-16.758542936830054
1150.5407274523768,-16.75941615327247
1150.6407142279072,-16.760939866990157
1228.7232047923922,-17.95082595297208
1262.3071948772867,-18.462595624861933
1262.407150155861,-18.46411879209154
1262.5071054406644,-18.46741413887139
1322.6818776509867,-20.451267075248325
1336.9276954004577,-20.920925699390864
1337.0276562241452,-20.92422122724929
1337.127617062451,-20.92649652061482
1417.6489062802611,-22.759310480210843
1483.9449320668618,-24.268327062991375
1484.044873825891,-24.270601910047844
1484.144815508665,-24.274119034585965
1511.6030422575072,-25.24053216158427
1591.648033217401,-28.059017161105658
1591.747865406227,-28.062533531177905
1591.8476974569935,-28.068216433062844
1605.4814894980996,-28.84440061470559
1686.285154976617,-33.44790712959002
1686.3848136292058,-33.453588266394945
1686.4844720617502,-33.45920899759403
1699.2244013822456,-34.17771198214541
1792.9862426395089,-39.477167153321716
1807.7795680725285,-40.315072552146376
1807.8788659920242,-40.32069636895176
1807.9781640451902,-40.3273766764014
1876.6558559836344,-44.9403465477626
1876.7550025976284,-44.946995448750386
1876.8541486410104,-44.94797476349231
1886.2825537259891,-45.04108800442373
1926.828981951764,-45.44145316083632
1926.9281650316893,-45.4424325261316
1927.0273483371602,-45.44456157431159
1980.5187941025902,-46.5928085976866
2074.047296399343,-48.599390994213536
2125.7843877554355,-49.709215452721764
2125.8840778615026,-49.71135481883721
2125.983767950938,-49.713776790064
2168.7468814593785,-50.753099940870015
2262.4747623689937,-53.03084970613054
2276.2706414276527,-53.36592196559286
2276.370405090756,-53.36834478450692
2276.470168838184,-53.37160047046018
2356.2748763181767,-55.97517776864697
2450.1534137942654,-59.03525797843213
2465.039787627211,-59.52020689193159
2465.1396944851936,-59.52346143969589
2465.2396013197585,-59.52652750024572
2544.0574465715517,-61.94526518796556
2638.97275293943,-64.85812090593572
2732.908061787853,-67.7410532675458
2772.8055624366125,-68.96547190181445
2772.9054739382213,-68.96853806509898
2773.0053853865334,-68.9701209786308
2826.820577452698,-69.82270935599809
2915.8291923331294,-71.233051245983
2915.9291385988395,-71.23463513305978
2916.0290848628897,-71.23796436548037
2921.749993341323,-71.42853188138542
3015.7039251063866,-74.5581894706429
3072.499352685121,-76.44945941320657
3072.5993043708236,-76.4527867479137
3072.6992559510422,-76.45770168773379
3109.65474871376,-78.27514335982414
3188.918678608723,-82.1740275707707
3189.018574236936,-82.17894164460995
3189.1184698659085,-82.18229383979087
3203.5547715984558,-82.66674737902576
3263.5471191287675,-84.68089769165817
3263.6468649785347,-84.68424794714701
3263.7466105156254,-84.6905602925508
3298.341701201709,-86.88071542167745
3392.0809743176287,-92.81502499707494
3448.575359466389,-96.38917008506178
3448.675251532946,-96.3954882412454
3448.7751437211828,-96.3971861227219
3485.9653298541784,-97.02926483900774
3563.786797942795,-98.35133769565437
3563.886796828078,-98.35303592782657
3563.9867957323936,-98.35693289008668
3580.9451131490046,-99.01783495445488
3674.9231390950586,-102.68146938637983
3705.473689321731,-103.87272941613992
3705.5736333148675,-103.87662648134938
3705.6735773361565,-103.87977483734176
3768.874442546805,-105.87058369082843
3806.4311309597897,-107.05349407582253
3806.5310989477116,-107.05664257730132
3806.6310669546046,-107.06021800348572
3862.8455627223607,-109.07062210745607
